"","x","y","land_perc","temp","prec","grad","fore"
"569",565323.612234558,586194.96950376,0.000387284171461473,21.4783781696153,1577.11030358969,0.485413670326982,0
"570",667729.20999974,586194.96950376,0.00383996168352579,21.7202986638244,1691.66458754532,0.495833228566442,0
"571",770134.80776492,586194.96950376,NA,NA,NA,NA,NA
"572",872540.405530102,586194.96950376,NA,NA,NA,NA,NA
"573",974946.003295283,586194.96950376,NA,NA,NA,NA,NA
"574",1077351.60106046,586194.96950376,NA,NA,NA,NA,NA
"575",1179757.19882564,586194.96950376,NA,NA,NA,NA,NA
"576",1282162.79659083,586194.96950376,0.126308591509665,22.8334822772094,1348.20142632373,1.42454171929464,26.1316417537597
"577",1384568.39435601,586194.96950376,0.846947941891211,22.9418174066339,1365.67501460157,1.51150499371427,21.8021374480457
"578",1486973.99212119,586194.96950376,0.962789761002646,23.0079895603548,1288.36965798271,0.902196756781875,13.1547407785127
"579",1589379.58988637,586194.96950376,0.291269044460348,23.7534187337652,1447.61944578256,0.632093045468025,3.73449376806797
"580",1691785.18765155,586194.96950376,NA,NA,NA,NA,NA
"581",1794190.78541673,586194.96950376,NA,NA,NA,NA,NA
"582",1896596.38318191,586194.96950376,NA,NA,NA,NA,NA
"583",1999001.98094709,586194.96950376,NA,NA,NA,NA,NA
"584",2101407.57871227,586194.96950376,NA,NA,NA,NA,NA
"585",2203813.17647746,586194.96950376,NA,NA,NA,NA,NA
"586",-2302033.12519051,379861.021389575,NA,NA,NA,NA,NA
"587",-2199627.52742533,379861.021389575,NA,NA,NA,NA,NA
"588",-2097221.92966015,379861.021389575,NA,NA,NA,NA,NA
"589",-1994816.33189497,379861.021389575,NA,NA,NA,NA,NA
"590",-1892410.73412979,379861.021389575,NA,NA,NA,NA,NA
"591",-1790005.13636461,379861.021389575,NA,NA,NA,NA,NA
"592",-1687599.53859943,379861.021389575,NA,NA,NA,NA,NA
"593",-1585193.94083425,379861.021389575,NA,NA,NA,NA,NA
"594",-1482788.34306906,379861.021389575,NA,NA,NA,NA,NA
"595",-1380382.74530388,379861.021389575,NA,NA,NA,NA,NA
"596",-1277977.1475387,379861.021389575,NA,NA,NA,NA,NA
"597",-1175571.54977352,379861.021389575,NA,NA,NA,NA,NA
"598",-1073165.95200834,379861.021389575,NA,NA,NA,NA,NA
"599",-970760.354243158,379861.021389575,NA,NA,NA,NA,NA
"600",-868354.756477977,379861.021389575,NA,NA,NA,NA,NA
"601",-765949.158712796,379861.021389575,NA,NA,NA,NA,NA
"602",-663543.560947615,379861.021389575,NA,NA,NA,NA,NA
"603",-561137.963182434,379861.021389575,NA,NA,NA,NA,NA
"604",-458732.365417253,379861.021389575,NA,NA,NA,NA,NA
"605",-356326.767652072,379861.021389575,0.130191737141932,23.6118497474583,523.388305457401,6.26209398661716,0.00504387945728479
"606",-253921.16988689,379861.021389575,0.615190779088562,23.3492348112268,582.090946059055,2.27604925434652,0.0163803576626719
"607",-151515.57212171,379861.021389575,0.463787498907989,23.2084009271997,683.178501856287,0.608668625240161,0.365270402750497
"608",-49109.9743565284,379861.021389575,NA,NA,NA,NA,NA
"609",53295.6234086528,379861.021389575,NA,NA,NA,NA,NA
"610",155701.221173834,379861.021389575,NA,NA,NA,NA,NA
"611",258106.818939015,379861.021389575,NA,NA,NA,NA,NA
"612",360512.416704196,379861.021389575,NA,NA,NA,NA,NA
"613",462918.014469377,379861.021389575,NA,NA,NA,NA,NA
"614",565323.612234558,379861.021389575,NA,NA,NA,NA,NA
"615",667729.20999974,379861.021389575,NA,NA,NA,NA,NA
"616",770134.80776492,379861.021389575,NA,NA,NA,NA,NA
"617",872540.405530102,379861.021389575,NA,NA,NA,NA,NA
"618",974946.003295283,379861.021389575,NA,NA,NA,NA,NA
"619",1077351.60106046,379861.021389575,NA,NA,NA,NA,NA
"620",1179757.19882564,379861.021389575,NA,NA,NA,NA,NA
"621",1282162.79659083,379861.021389575,NA,NA,NA,NA,NA
"622",1384568.39435601,379861.021389575,0.0291517869025199,24.0310491592097,1389.28592778894,1.12220337679545,25.4754374577949
"623",1486973.99212119,379861.021389575,0.419415191919551,24.4328562312214,1382.82861596279,0.802050015349249,3.72944656269062
"624",1589379.58988637,379861.021389575,0.294719651940274,24.7545855213539,1403.26112420451,0.510553854594334,0.915143886411703
"625",1691785.18765155,379861.021389575,NA,NA,NA,NA,NA
"626",1794190.78541673,379861.021389575,NA,NA,NA,NA,NA
"627",1896596.38318191,379861.021389575,NA,NA,NA,NA,NA
"628",1999001.98094709,379861.021389575,NA,NA,NA,NA,NA
"629",2101407.57871227,379861.021389575,NA,NA,NA,NA,NA
"630",2203813.17647746,379861.021389575,NA,NA,NA,NA,NA
