"","x","y","acaldi","acalma","alsebl","apeime","ast2gr","beilpe","brosal","calolo","caseac","chr1ec","chr2ar","cordla","cupasy","des2pa","faraoc","gar2in","guapst","guargu","guarsp","guatdu","hassfl","heisco","herrpu","hirttr","hybapr","ingago","ingama","ingaqu","ingaum","loncla","malmsp","maquco","mourmy","ocotce","oenoma","olmeas","ormoma","pentma","picrla","pipeae","pipeco","pipecu","pipepe","pipere","poular","pourbi","pri2co","protco","protpa","protte","quaras","randar","simaam","sipacr","socrex","solast","soroaf","swars2","sympgl","tab1gu","tab1ro","tab2ar","tachve","termam","tet2pa","thevah","tri2tu","unonpi","virose","virosu","xyl1ma","alchco","cassel","chr2ca","coccma","cou2cu","dendar","drypst","ery1co","eugega","eugene","eugeoe","hampap","ingapu","laciag","laetth","maytsc","micoaf","nectci","ouralu","psycho","stylst","swars1","talipr","tratas","zantbe","apeiti","ardigu","aspicr","cecrin","coccco","cordbi","dio2ar","guargr","ingath","micoar","micoel","micone","nectpu","perexa","poutre","poutst","pterro","sipapa","tri2pa","zantp1","ade1tr","alibed","annosp","ast1st","bactc1","cappfr","ceibpe","gar2ma","guetfo","ocotob","ocotpu","paligu","pse1se","sloate","andiin","casesy","eugeco","ingasa","psycma","quasam","annoac","cordal","crotbi","cupala","cuparu","gustsu","ingas1","jac1co","lacmpa","pla1pi","pla2el","turpoc","hyeral","schipa","sterap","tremmi","celtsc","heisac","ormocr","zantpr","caseco","licahy","rinosy","anaxpa","cestme","licapl","lozapi","ocotwh","psycch","sapiau","virosp","solaha","sponmo","theoca","casear","clidde","entesc","ery2ma","guazul","luehse","ochrpy","sponra","ery2pa","myrcga","geniam","sennda","tropra","taline","hameax","ingafa","cha2sc","vismba","phoeci","anacex","tripcu","allops","bactma","cecrob","ingaco","micoho","psycde","psycg1","chimpa","psycac","sch1zo","lafopu","diptpa","ingasp","neeaam","conoci","psycli","tremin","couthe","cyphha","laetpr","huracr","lindla","vochfe","nectgl","ardife","pit1ma","posola","elaeol","solaas","ficuob","urerba","cupaci","bactba","pipea1","aegipa","xyl2ol","acacme","malpro","psidfr","ingami","micopr","myrofr","psycra","ficupo","psycg3","zuelgu","ficuci","termob","hirtam","ficuc2","psycfu","ficuin","casegu","cecrlo","ingaru","maclti","tri4ga","cha1te","brosgu","ficuto","colugl","tocopi","aphesi","tri1gi","ficutr","spacme","cedrod","pipeim","amaico","poutfo","pipelo","cavapl","leandi","ficuma","clidse","cestra","macrgl","ficuyo","clidoc","margno","pochse","tet4jo","ormoam","ingape","vismbi","nects1","mar1la","randfo","ficupe","pipeca","stemgr","micoim","psycpi","bactc2","rauvli","jac2sp","appuse","protsp","sapisp","cespma","pit1ru","conobr","oreoca","ardiba","pterof","verbgi","pochqu","micodo"
"251",512.5,462.5,1,0,22,1,0,1,1,1,0,0,0,0,0,11,21,6,0,3,0,0,0,0,0,0,20,0,0,0,1,0,0,1,15,1,2,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,5,0,2,0,0,0,3,8,0,0,0,2,0,0,10,0,36,0,3,1,1,0,1,0,3,0,1,0,0,1,0,2,0,0,3,1,0,3,0,0,13,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",512.5,487.5,1,0,16,0,0,4,1,1,1,1,0,0,0,14,14,5,1,1,3,1,2,0,0,1,14,1,3,1,1,0,0,1,11,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,3,2,2,0,0,0,1,1,0,0,0,2,0,0,2,0,24,3,1,0,1,0,0,0,2,1,0,0,0,2,0,3,0,0,2,0,0,1,0,2,4,3,5,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,3,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",512.5,62.5,0,0,1,0,0,9,0,19,0,2,0,1,0,17,11,7,0,3,0,3,1,0,2,10,20,2,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,2,7,0,0,0,2,0,1,0,1,0,0,1,1,0,2,0,19,1,3,2,9,0,2,0,0,0,0,6,0,5,2,1,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",512.5,87.5,0,0,14,1,0,0,1,16,0,0,0,2,2,21,26,5,0,1,1,3,0,1,1,12,33,0,2,3,0,1,0,0,13,0,1,0,0,2,2,0,0,0,0,0,3,0,2,2,8,2,8,0,1,0,0,0,3,0,1,0,0,1,1,0,4,0,31,2,3,1,8,0,1,0,0,1,0,17,0,1,0,2,1,0,4,2,0,0,0,3,2,1,15,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,2,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",512.5,112.5,0,0,17,0,0,0,1,16,0,0,0,1,0,14,20,6,1,0,1,3,0,0,0,3,50,0,6,2,0,2,2,1,8,1,4,0,0,0,3,0,0,0,0,0,1,0,7,1,3,2,8,0,20,0,0,0,4,1,1,0,0,3,2,0,5,0,13,0,1,0,2,0,3,2,0,6,0,13,0,3,1,12,0,0,4,3,0,0,0,0,2,2,7,0,0,0,0,0,1,4,1,3,0,0,0,10,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,0,2,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",512.5,137.5,0,0,17,0,3,0,0,12,1,0,0,0,2,13,44,7,0,2,2,1,0,1,0,6,32,0,1,2,2,3,0,2,11,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,5,1,2,0,0,0,2,2,0,0,0,2,0,0,3,0,22,0,3,0,2,0,1,0,0,2,0,2,0,0,0,2,0,0,3,0,0,0,0,3,1,1,9,1,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",512.5,162.5,1,0,14,0,0,0,3,4,1,0,1,0,4,13,28,11,0,3,1,0,1,3,0,7,17,0,0,2,1,1,0,2,14,0,3,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,4,0,0,0,0,3,0,0,4,0,5,0,0,1,3,0,1,0,1,2,0,3,0,3,1,4,0,0,0,0,0,0,0,2,3,1,7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,3,2,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",512.5,187.5,0,0,2,0,0,0,4,4,2,0,0,0,3,30,58,5,0,1,2,1,0,1,2,7,9,2,0,5,0,1,0,1,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,6,5,2,1,4,0,0,0,2,7,0,0,0,2,4,0,4,0,12,0,3,0,13,0,2,0,0,4,0,7,0,1,2,7,0,0,3,0,1,0,0,1,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",512.5,212.5,6,0,7,0,0,1,2,4,1,0,0,1,0,19,56,7,0,2,1,3,0,1,0,5,27,0,0,1,2,0,0,1,19,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,3,1,0,1,0,0,0,8,1,0,0,0,1,1,0,1,0,26,0,1,0,2,0,4,0,0,14,0,1,0,8,1,1,0,0,4,0,0,1,0,3,5,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",512.5,237.5,1,0,6,0,0,0,0,0,1,0,0,0,6,28,72,8,0,1,0,1,0,1,1,3,25,0,1,1,0,2,1,1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,1,1,0,0,0,2,5,0,0,0,2,0,0,4,0,7,0,3,0,1,1,1,1,1,17,0,0,0,2,0,4,0,0,10,0,0,0,0,3,0,1,10,3,0,0,0,0,1,2,0,3,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",537.5,12.5,1,0,5,0,0,2,0,7,1,2,0,0,0,8,6,0,0,3,0,0,0,1,0,17,14,0,0,0,0,0,2,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,4,3,1,1,7,0,0,0,0,0,2,1,0,0,0,0,1,0,4,0,8,3,0,0,9,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",537.5,37.5,0,0,8,0,0,22,0,3,1,0,2,0,0,11,13,5,0,0,0,3,2,1,1,15,3,0,0,1,1,0,1,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,2,1,7,2,7,1,0,0,1,0,4,1,0,0,0,1,2,0,5,0,31,3,1,2,12,0,1,0,1,0,0,6,0,5,0,1,0,0,5,0,0,0,0,2,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",537.5,262.5,0,0,6,0,1,1,5,0,0,0,1,3,6,13,106,4,0,0,2,0,0,1,0,1,18,1,2,0,1,0,1,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,7,1,0,0,0,0,1,0,14,0,6,0,3,0,0,0,2,0,1,21,0,1,0,1,0,4,0,0,2,0,0,0,0,1,4,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",537.5,287.5,0,0,5,0,0,1,0,1,2,0,1,3,4,12,58,9,1,1,0,0,0,0,0,0,32,1,0,1,1,1,2,1,8,0,4,0,1,0,2,0,0,0,0,1,0,0,1,0,2,7,1,2,7,0,0,0,1,3,0,1,0,2,2,0,14,0,13,0,1,0,1,0,2,0,0,3,0,5,0,0,1,12,0,0,4,0,0,0,0,4,5,1,9,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",537.5,312.5,3,0,3,0,0,2,0,2,2,0,1,1,1,16,21,8,0,2,0,1,0,2,1,4,34,0,1,1,0,0,0,2,14,0,0,0,0,1,4,0,0,0,0,0,1,0,1,0,2,4,6,1,3,0,0,0,3,2,0,0,0,1,0,0,4,0,8,0,1,0,1,0,7,0,0,0,0,2,0,2,1,7,0,0,3,1,0,0,0,2,13,3,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,4,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",537.5,337.5,1,0,6,0,0,2,0,0,1,0,0,2,1,22,47,12,1,0,1,2,0,0,1,4,40,0,1,2,1,0,0,3,18,1,2,0,1,0,2,0,0,0,0,0,0,0,2,2,0,1,5,0,3,0,0,0,6,4,0,0,0,2,0,0,5,0,9,2,1,0,0,0,2,0,1,7,0,0,0,4,1,9,0,0,1,0,0,0,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,3,0,1,0,1,0,6,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",537.5,362.5,0,0,5,1,0,2,2,0,0,0,0,0,6,7,38,1,0,0,1,0,0,2,0,1,23,1,0,1,1,0,1,4,26,2,4,0,1,1,2,0,0,0,0,0,1,0,4,0,4,1,0,1,1,0,0,0,1,4,0,0,0,1,0,0,8,0,7,0,2,0,0,0,1,0,0,2,1,2,0,1,0,2,0,0,4,0,0,3,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",537.5,387.5,1,0,3,0,0,5,0,2,1,0,0,0,5,7,20,4,0,1,0,0,0,0,1,0,27,1,0,1,3,1,0,4,9,1,3,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,1,1,3,0,0,0,3,4,0,1,0,0,0,1,4,0,4,1,0,0,2,0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,1,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",537.5,412.5,0,0,5,1,0,1,1,1,2,0,0,0,2,13,33,4,0,0,1,1,0,1,1,0,22,1,2,0,0,3,0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,0,0,3,0,0,0,2,0,0,6,0,9,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,1,0,0,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",537.5,437.5,3,0,11,1,1,0,2,0,1,0,0,1,0,13,25,4,2,2,0,1,1,1,0,1,28,0,2,0,0,0,0,2,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,3,0,0,0,0,8,7,0,3,0,4,0,0,4,0,15,0,8,0,0,0,2,1,0,3,0,0,0,0,2,2,0,0,3,0,0,0,0,0,12,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
